"Index","3557.TW.Open","3557.TW.High","3557.TW.Low","3557.TW.Close","3557.TW.Volume","3557.TW.Adjusted"
"2008-05-12",68.005096,70.097504,64.447899,65.180199,892728,64.357719
"2008-05-13",65.389503,67.586601,65.180199,67.063499,417689,66.217255
"2008-05-14",67.481903,67.900497,66.435699,67.168098,390927,66.320534
"2008-05-15",68.005096,68.632797,67.168098,67.6912,317329,66.837036
"2008-05-16",71.039101,71.039101,69.0513,69.888298,599294,69.006409
"2008-05-19",70.4114,71.143799,68.632797,70.202202,504668,69.316345
"2008-05-20",70.725304,70.725304,68.214302,68.423599,365120,67.560196
"2008-05-21",68.005096,68.528198,67.586601,67.586601,305860,66.733757
"2008-05-22",67.063499,67.063499,66.017197,66.435699,333578,65.597374
"2008-05-23",66.958801,68.005096,65.7034,65.912598,339313,65.080872
"2008-05-26",65.912598,65.912598,61.936901,62.459999,447320,61.671844
"2008-05-27",62.773899,63.610901,58.170502,58.798199,1065729,58.056252
"2008-05-28",54.822601,54.822601,54.717899,54.717899,670979,54.027435
"2008-05-29",50.8992,53.148602,50.8992,51.6838,2345560,51.031624
"2008-05-30",52.3116,52.730099,48.9636,49.172901,1276008,48.55241
"2008-06-02",49.2775,51.056099,49.2775,51.056099,564884,50.411842
"2008-06-03",50.742199,51.6838,49.695999,50.219101,573487,49.585407
"2008-06-04",50.846901,51.056099,48.126701,48.440498,608852,47.82925
"2008-06-05",48.440498,48.9636,46.557301,48.179001,817218,47.571053
"2008-06-06",49.172901,50.219101,48.335899,49.225201,869788,48.604046
"2008-06-09",47.9174,48.649799,47.080399,47.080399,671935,46.486313
"2008-06-10",47.080399,49.172901,46.6619,48.911301,1104918,48.294109
"2008-06-11",48.911301,49.695999,47.080399,47.080399,1489154,46.486313
"2008-06-12",46.034199,46.034199,43.784801,43.784801,980662,43.2323
"2008-06-13",43.837101,44.464901,41.430801,41.8493,780898,41.321224
"2008-06-16",42.8955,43.9417,41.953899,41.953899,509447,41.4245
"2008-06-17",41.953899,41.953899,39.861401,40.9077,541945,40.391506
"2008-06-18",40.9077,42.790901,40.123001,42.163101,635614,41.631062
"2008-06-19",41.326199,45.092602,41.012299,45.092602,1684139,44.523598
"2008-06-20",45.511101,47.9174,45.092602,45.511101,2041612,44.936817
"2008-06-23",44.464901,44.987999,42.8955,42.9478,800014,42.405861
"2008-06-24",42.8955,43.8894,41.744701,41.8493,741709,41.321224
"2008-06-25",41.953899,42.686298,40.803001,42.267799,452099,41.73444
"2008-06-26",42.8955,43.313999,42.267799,42.267799,439673,41.73444
"2008-06-27",40.489201,40.9077,39.338299,39.599899,589735,39.100204
"2008-06-30",41.8493,41.8493,38.292099,38.501301,450187,38.015472
"2008-07-01",38.710602,39.2337,35.833401,35.833401,1033232,35.381237
"2008-07-02",35.571899,35.571899,34.002499,34.734901,1011248,34.296597
"2008-07-03",34.002499,36.408901,32.747101,36.408901,671935,35.949474
"2008-07-04",37.036598,37.036598,34.107201,34.316399,595470,33.883373
"2008-07-07",34.316399,34.473301,33.060902,34.316399,616498,33.883373
"2008-07-08",34.316399,34.5257,32.694801,32.956299,504668,32.540436
"2008-07-09",33.479401,34.421001,33.374802,33.688702,568708,33.263599
"2008-07-10",33.270199,33.8456,32.747101,33.374802,389971,32.953659
"2008-07-11",33.479401,34.421001,33.270199,34.421001,622233,33.986656
"2008-07-14",34.734901,36.618099,33.8979,36.5135,898462,36.052753
"2008-07-15",36.042702,36.042702,34.577999,34.630299,907065,34.193314
"2008-07-16",34.630299,35.571899,33.060902,33.1656,1322843,32.747097
"2008-07-17",33.808998,33.808998,32.412498,33.074001,805466,32.975101
"2008-07-18",32.779999,32.779999,30.795601,30.795601,523825,30.703512
"2008-07-21",29.399099,29.6931,28.664101,28.664101,197285,28.578386
"2008-07-22",27.3412,28.3701,26.679701,27.194201,1403444,27.112881
"2008-07-23",27.488199,29.031601,27.488199,29.031601,365997,28.944788
"2008-07-24",31.0161,31.0161,30.354601,31.0161,1346979,30.923353
"2008-07-25",30.1341,31.163099,29.7666,30.869101,796623,30.776793
"2008-07-29",30.281099,30.428101,29.105101,29.1786,440830,29.091347
"2008-07-30",30.5751,30.5751,27.194201,27.8557,410897,27.772402
"2008-07-31",27.929199,28.3701,26.4592,26.4592,505457,26.380079
"2008-08-01",26.165199,26.165199,24.621799,24.621799,732675,24.548172
"2008-08-04",23.813299,23.813299,22.931299,23.2253,504097,23.155849
"2008-08-05",23.2253,24.8423,23.2253,24.8423,463279,24.768015
"2008-08-06",26.5327,26.5327,26.5327,26.5327,240143,26.45336
"2008-08-07",28.3701,28.3701,26.679701,28.002701,1517052,27.918964
"2008-08-08",27.7087,29.6931,27.4147,28.8111,949688,28.724945
"2008-08-11",29.399099,29.6931,27.488199,27.8557,504777,27.772402
"2008-08-12",27.929199,28.517099,27.488199,28.1497,443551,28.065523
"2008-08-13",28.1497,29.6931,27.635201,29.6931,648319,29.604309
"2008-08-14",29.546101,31.750999,28.958099,31.750999,1082345,31.656054
"2008-08-15",32.632999,33.514999,31.824499,32.044998,1312965,31.949173
"2008-08-18",31.750999,31.750999,29.840099,29.840099,702062,29.750868
"2008-08-19",27.8557,29.105101,27.8557,28.8846,456476,28.798225
"2008-08-20",28.3701,30.428101,28.0762,29.399099,343548,29.311188
"2008-08-21",29.546101,30.281099,28.8111,29.105101,380964,29.018068
"2008-08-22",29.105101,30.281099,28.3701,28.3701,326540,28.285265
"2008-08-25",28.664101,29.6931,28.517099,29.105101,323139,29.018068
"2008-08-26",28.664101,29.3256,28.3701,29.105101,270756,29.018068
"2008-08-27",29.3256,29.840099,28.4436,28.4436,376882,28.358545
"2008-08-28",28.664101,28.8111,26.9737,27.120701,550357,27.039602
"2008-08-29",27.4147,27.8557,27.047199,27.120701,386406,27.039602
"2008-09-01",26.4592,26.5327,25.283199,25.283199,561922,25.207594
"2008-09-02",23.813299,24.9893,23.813299,24.0338,395930,23.961931
"2008-09-03",23.886801,24.4013,22.563801,22.563801,410897,22.496328
"2008-09-04",22.6373,23.004801,21.020399,21.020399,449673,20.957542
"2008-09-05",19.8444,20.3589,19.5504,19.5504,1359905,19.491938
"2008-09-08",20.7264,20.7264,19.5504,20.579399,975540,20.51786
"2008-09-09",20.2854,20.2854,19.182899,19.182899,490491,19.125536
"2008-09-10",17.9335,18.5949,17.9335,18.0805,548996,18.026434
"2008-09-11",18.2274,18.815399,17.712999,17.9335,531989,17.879873
"2008-09-12",17.9335,18.3745,16.684,17.271999,504777,17.22035
"2008-09-15",16.904499,16.904499,16.096001,16.096001,361235,16.047869
"2008-09-16",14.9936,15.2875,14.9936,14.9936,297288,14.948765
"2008-09-17",15.2875,16.022499,13.9646,14.2439,506818,14.201306
"2008-09-18",13.3031,13.9646,13.259,13.3325,560561,13.292632
"2008-09-19",13.9646,14.2586,13.5236,14.2586,367358,14.215962
"2008-09-22",14.6408,15.214,14.6408,15.214,334024,15.168506
"2008-09-23",15.067,16.243,14.6996,16.243,574167,16.194429
"2008-09-24",16.463499,17.345501,15.8755,17.345501,944246,17.293633
"2008-09-25",17.0515,17.9335,16.6105,16.7575,517022,16.70739
"2008-09-26",17.345501,17.345501,15.655,15.655,423142,15.608187
"2008-09-30",14.5673,15.067,14.5673,14.6408,271437,14.59702
"2008-10-01",15.655,15.655,15.1405,15.655,272117,15.608187
"2008-10-02",16.463499,16.463499,15.7285,15.8755,302050,15.828027
"2008-10-03",15.2875,16.904499,15.1405,16.904499,302050,16.853949
"2008-10-06",16.463499,17.6395,16.243,16.7575,374161,16.70739
"2008-10-07",16.463499,17.860001,16.1695,17.860001,825195,17.806593
"2008-10-08",17.271999,18.5214,16.6105,16.6105,1046290,16.560829
"2008-10-09",16.904499,17.0515,15.508,15.508,604100,15.461627
"2008-10-13",14.9936,15.508,14.9936,14.9936,385046,14.948765
"2008-10-14",16.022499,16.022499,15.7285,16.022499,293886,15.974586
"2008-10-15",15.8755,16.389999,15.5815,15.8755,252389,15.828027
"2008-10-16",15.361,15.5815,15.361,15.361,234021,15.315066
"2008-10-17",15.361,16.022499,14.8465,14.8465,318377,14.802105
"2008-10-20",14.7731,15.5815,14.3321,14.8465,172114,14.802105
"2008-10-21",15.2875,15.7285,14.6996,14.6996,309533,14.655643
"2008-10-22",14.3321,14.9936,14.3321,14.7731,263273,14.728924
"2008-10-23",14.5232,14.5232,14.2733,14.3909,251028,14.347866
"2008-10-24",14.4056,14.4056,13.8911,13.8911,253749,13.849562
"2008-10-27",13.0532,13.8617,12.9356,12.965,146263,12.92623
"2008-10-28",12.6416,13.5236,12.0683,13.2296,334704,13.19004
"2008-10-29",14.1116,14.1557,13.0826,13.0826,198645,13.043479
"2008-10-30",13.1855,13.994,13.1708,13.994,289805,13.952154
"2008-10-31",14.1116,14.6996,13.9646,14.3762,280281,14.333211
"2008-11-03",15.361,15.361,14.7731,15.361,375522,15.315066
"2008-11-04",15.508,16.3165,14.9936,15.4345,552398,15.388346
"2008-11-05",15.7285,16.243,15.1405,15.1405,439469,15.095225
"2008-11-06",14.3321,15.067,14.1116,14.2292,295247,14.18665
"2008-11-07",13.3766,15.1405,13.3766,14.9936,265994,14.948765
"2008-11-10",14.4203,15.1405,14.4203,14.4497,275518,14.406491
"2008-11-11",14.4056,14.4056,13.4501,13.6706,202727,13.629721
"2008-11-12",13.553,13.9646,13.3031,13.4795,155787,13.439192
"2008-11-13",13.2296,13.2296,12.7886,12.7886,167352,12.750359
"2008-11-14",13.6265,13.6265,12.2006,12.6563,168032,12.618453
"2008-11-17",13.5383,13.5383,12.2006,12.7886,177556,12.750359
"2008-11-18",12.4946,12.7886,11.9066,11.9066,168713,11.870996
"2008-11-19",12.1271,12.2741,11.4951,11.6714,255110,11.636499
"2008-11-20",10.863,11.2305,10.863,10.863,300689,10.830516
"2008-11-21",10.4367,11.6126,10.4367,11.5833,237422,11.548662
"2008-11-24",11.5833,11.9066,11.3187,11.3187,111568,11.284854
"2008-11-25",11.4656,12.0683,11.4656,11.4803,144222,11.445971
"2008-11-26",11.5979,12.2741,11.5979,11.7597,124494,11.724535
"2008-11-27",12.3329,12.5828,12.0536,12.5828,297288,12.545174
"2008-11-28",12.9209,13.3325,12.6416,13.2296,378923,13.19004
"2008-12-01",13.2296,13.5236,12.965,13.0826,288444,13.043479
"2008-12-02",12.2447,12.4505,12.1712,12.1712,259191,12.134804
"2008-12-03",12.1712,12.23,11.4656,11.4656,319738,11.431314
"2008-12-04",11.4656,11.9066,11.3334,11.3334,189801630,11.299509
"2008-12-05",11.1864,11.7008,11.1864,11.5979,110207,11.563219
"2008-12-08",12.1271,12.2006,11.7891,12.2006,130616,12.164116
"2008-12-09",12.2006,12.4211,11.9066,12.0242,153066,11.988244
"2008-12-10",11.9948,12.8621,11.9948,12.8621,481647,12.823638
"2008-12-11",13.1414,13.6118,12.9356,13.0091,468041,12.970199
"2008-12-12",13.0091,13.2737,12.1124,12.1859,385046,12.14946
"2008-12-15",12.3476,12.7592,12.2594,12.4211,317697,12.383957
"2008-12-16",12.6122,12.6122,11.8331,12.083,242184,12.046868
"2008-12-17",12.4064,12.7592,12.0977,12.2006,456476,12.164116
"2008-12-18",12.0536,12.23,11.9066,11.9066,197285,11.870996
"2008-12-19",12.2153,12.2153,12.2153,12.2153,245585622,12.178772
"2008-12-22",13.0679,13.0679,13.0679,13.0679,681653,13.028823
"2008-12-23",13.9499,13.9499,12.5681,12.8768,970097,12.838294
"2008-12-24",12.6416,13.3766,12.6416,12.8768,559201,12.838294
"2008-12-25",12.8768,13.2002,12.6122,12.7298,556479,12.691734
"2008-12-26",12.7298,12.9062,12.377,12.377,470082,12.339989
"2008-12-29",12.377,12.377,11.936,11.936,408176,11.900308
"2008-12-30",11.9801,12.6122,11.9801,12.5681,513621,12.530518
"2008-12-31",12.6416,12.9356,12.4652,12.6122,404774,12.574486
"2009-01-02",12.6122,12.6122,12.6122,12.6122,0,12.574486
"2009-01-05",12.6416,13.3766,12.6416,13.0826,527907,13.043479
"2009-01-06",12.9356,13.1561,12.9209,12.9356,451034,12.896919
"2009-01-07",13.2296,13.7735,13.0826,13.3178,582330,13.277975
"2009-01-08",13.0091,13.0679,12.4946,12.4946,423142,12.457237
"2009-01-09",12.5681,13.0091,12.5681,12.9356,377562,12.896919
"2009-01-12",12.8768,13.5236,12.7886,12.8768,364637,12.838294
"2009-01-13",12.6416,12.7886,12.5534,12.6416,208850,12.603797
"2009-01-14",12.671,12.7298,12.524,12.5975,268035,12.55983
"2009-01-15",12.1712,12.1712,11.7303,11.8184,616345,11.78306
"2009-01-16",12.0389,12.0536,11.8331,11.9801,259191,11.944276
"2009-01-19",12.5975,12.5975,12.0977,12.1271,113608861,12.090837
"2009-01-20",12.0536,12.0536,11.6126,11.642,151025,11.607187
"2009-01-21",11.0247,11.8331,11.0247,11.4069,239463,11.37279
"2009-02-02",11.4656,11.5392,11.3187,11.3481,134018,11.314165
"2009-02-03",11.4656,12.0536,11.4656,11.9654,168032,11.92962
"2009-02-04",12.2741,12.2741,11.8331,11.9654,151025,11.92962
"2009-02-05",11.8331,12.2006,11.8331,12.1712,152386,12.134804
"2009-02-06",12.2006,13.0091,12.2006,13.0091,761247,12.970199
"2009-02-09",13.8617,13.9058,13.8617,13.9058,555119,13.864217
"2009-02-10",14.5526,14.5526,13.9058,14.1851,1281671,14.142682
"2009-02-11",13.2737,14.4056,13.2296,14.4056,706824,14.362522
"2009-02-12",14.4056,15.361,14.1851,14.6114,1963324,14.567707
"2009-02-13",14.6996,15.5815,14.6996,15.5815,1194594,15.534906
"2009-02-16",16.1695,16.6105,15.8755,16.6105,2015027,16.560829
"2009-02-17",17.6395,17.6395,16.684,17.0515,2514361,17.000511
"2009-02-18",16.1695,16.6105,15.8755,15.8755,1310924,15.828027
"2009-02-19",16.1695,16.978001,16.022499,16.978001,1210241,16.927231
"2009-02-20",17.345501,18.1539,17.345501,17.345501,3585822,17.293633
"2009-02-23",17.345501,18.5214,16.830999,18.5214,2383745,18.466015
"2009-02-24",18.2274,19.256399,17.9335,18.888901,2369459,18.832417
"2009-02-25",19.1094,20.064899,18.0805,18.1539,2276259,18.099615
"2009-02-26",18.6684,18.741899,17.9335,18.2274,1162620,18.172894
"2009-02-27",18.2274,18.447901,17.4925,18.0805,1263303,18.026434
"2009-03-02",17.786501,18.815399,17.786501,18.2274,1729304,18.172894
"2009-03-03",17.9335,18.0805,17.0515,17.6395,1259222,17.586752
"2009-03-04",18.2274,18.815399,18.2274,18.815399,760567,18.759136
"2009-03-05",20.064899,20.064899,20.064899,20.064899,662605,20.0049
"2009-03-06",21.4613,21.4613,20.946899,21.4613,4286524,21.397123
"2009-03-09",22.196301,22.7843,21.3144,21.9023,3605551,21.836805
"2009-03-10",21.6084,23.372299,21.2409,23.372299,2271497,23.302408
"2009-03-11",24.9158,24.9893,23.886801,24.0338,3391259,23.961931
"2009-03-12",24.1073,24.9893,24.0338,24.4748,1759917,24.401613
"2009-03-13",25.6507,25.724199,23.5193,23.6663,2464020,23.59553
"2009-03-16",23.5193,23.9603,22.7843,23.004801,1839511,22.93601
"2009-03-17",23.004801,24.5483,23.004801,24.5483,2252449,24.474894
"2009-03-18",26.238701,26.238701,26.238701,26.238701,1127245,26.160238
"2009-03-19",28.002701,28.002701,26.5327,26.753201,5219205,26.673201
"2009-03-20",26.606199,28.590599,26.606199,28.590599,2538852,28.505104
"2009-03-23",30.0606,30.5751,28.958099,30.5751,3892634,30.483671
"2009-03-24",32.044998,32.265499,30.869101,31.0896,3434797,30.996632
"2009-03-25",30.5751,32.632999,30.5751,31.898001,2450414,31.802616
"2009-03-26",31.898001,33.0005,30.722099,31.163099,3072882,31.069912
"2009-03-27",31.750999,32.632999,31.236601,31.4571,2369459,31.363033
"2009-03-30",30.869101,31.0161,29.3256,29.3256,1738828,29.237907
"2009-03-31",27.929199,28.958099,27.3412,27.635201,2200747,27.552563
"2009-04-02",31.604,31.604,29.399099,29.6931,2945667,29.604309
"2009-04-03",30.1341,30.281099,27.7822,29.399099,2016387,29.311188
"2009-04-06",29.840099,31.310101,29.1786,30.428101,2873556,30.337111
"2009-04-07",30.428101,31.163099,29.546101,30.6486,1758556,30.556952
"2009-04-08",30.1341,32.044998,30.1341,31.163099,2876957,31.069912
"2009-04-09",32.486,32.486,31.4571,31.750999,3151115,31.656054
"2009-04-10",32.339001,32.486,30.5751,30.869101,2548376,30.776793
"2009-04-13",31.310101,31.750999,30.354601,30.869101,1821824,30.776793
"2009-04-14",30.869101,33.0005,30.5751,33.0005,3303501,32.901817
"2009-04-15",34.543999,35.2789,34.396999,35.2789,1467391,35.173405
"2009-04-16",37.704399,37.704399,37.704399,37.704399,765329,37.591652
"2009-04-17",40.276798,40.276798,35.131901,36.748901,11307143,36.639011
"2009-04-20",37.336899,39.321301,34.176498,39.321301,6212432,39.203716
"2009-04-21",39.321301,42.040699,38.512798,42.040699,7785949,41.914986
"2009-04-22",43.363701,44.980701,43.363701,44.980701,6534210,44.846195
"2009-04-23",45.4216,46.4506,41.8937,42.040699,6809048,41.914986
"2009-04-24",42.6287,43.951698,41.2323,41.967201,5366148,41.841705
"2009-04-27",42.6287,42.6287,39.1008,39.1008,4033455,38.983875
"2009-04-28",38.2188,40.276798,36.454899,37.630901,5020559,37.518372
"2009-04-29",38.659801,38.659801,35.2789,35.719898,4155227,35.613087
"2009-04-30",38.0718,38.2188,36.748901,38.2188,3041588,38.104515
"2009-05-04",38.512798,39.541801,36.013901,36.601898,4649800,36.492447
"2009-05-05",36.748901,39.1008,36.013901,39.1008,5077024,38.983875
"2009-05-06",39.1008,41.3792,39.1008,39.9828,5765480,39.863239
"2009-05-07",40.791302,40.864799,37.630901,38.806801,3601469,38.690758
"2009-05-08",38.806801,41.452801,38.512798,41.452801,2996689,41.328846
"2009-05-11",43.1432,44.098701,39.8358,40.276798,5472954,40.156357
"2009-05-12",39.8358,41.7467,39.394798,40.056301,3439559,39.93652
"2009-05-13",40.423801,41.3792,40.129799,40.423801,2449053,40.302921
"2009-05-14",39.688801,42.922699,39.688801,40.864799,3957942,40.742599
"2009-05-15",42.555199,43.6577,41.305801,43.6577,6370940,43.527149
"2009-05-18",45.862598,46.671101,44.3927,46.671101,10018669,46.53154
"2009-05-19",49.904999,49.904999,49.0965,49.904999,3605551,49.755768
"2009-05-20",52.0364,53.359402,47.038601,51.154499,11488781,51.00153
"2009-05-21",50.713501,52.9184,50.419498,51.154499,4516462,51.00153
"2009-05-22",51.154499,54.6824,51.154499,54.6824,5000150,54.518883
"2009-05-25",58.5042,58.5042,58.5042,58.5042,1531339,58.329254
"2009-05-26",62.5466,62.5466,54.461899,55.564301,8468282,55.398148
"2009-05-27",55.931801,59.3862,55.931801,59.3862,3967466,59.208618
"2009-06-01",63.502102,63.502102,56.887299,58.283699,5418530,58.109413
"2009-06-02",59.827202,62.326099,58.283699,59.533199,7426754,59.355175
"2009-06-03",59.092201,61.738098,59.092201,59.606701,3817802,59.428459
"2009-06-04",60.121201,62.473099,59.9007,62.326099,3266085,62.139725
"2009-06-05",63.9431,63.9431,60.2682,60.709202,3576978,60.527664
"2009-06-08",61.885101,62.987598,57.622299,57.622299,2696680,57.449989
"2009-06-09",56.152302,57.622299,53.6534,53.6534,2776954,53.492962
"2009-06-10",52.9184,54.5354,49.904999,50.1255,2606201,49.975609
"2009-06-11",51.081001,53.579899,51.081001,53.579899,2567424,53.419678
"2009-06-12",56.299301,57.3283,54.388401,57.3283,4251148,57.156872
"2009-06-15",55.123299,56.887299,53.359402,53.359402,1741549,53.199841
"2009-06-16",49.9785,52.9184,49.831501,51.742401,2390548,51.587677
"2009-06-17",52.624401,55.270302,51.154499,52.256901,2434087,52.100636
"2009-06-18",52.7714,54.241402,50.933998,52.4039,1898016,52.247196
"2009-06-19",52.9184,53.506401,51.448399,53.138901,1476915,52.98
"2009-06-22",54.314899,56.813801,53.212399,56.813801,3423232,56.643909
"2009-06-23",55.858299,58.1367,55.858299,55.931801,2008904,55.764549
"2009-06-24",55.931801,56.5933,54.976299,55.049801,1446982,54.885185
"2009-06-25",55.564301,57.3283,55.270302,55.7113,1469432,55.544704
"2009-06-26",56.5933,57.181301,55.417301,55.858299,1191192,55.691265
"2009-06-29",55.931801,55.931801,51.962898,52.0364,2501436,51.880795
"2009-06-30",52.109901,52.7714,48.435001,48.802502,3895355,48.656567
"2009-07-01",48.802502,50.8605,47.7001,49.2435,3393299,49.096245
"2009-07-02",49.684502,52.109901,49.684502,51.0075,2575588,50.854973
"2009-07-03",50.419498,52.624401,49.684502,52.109901,2012986,51.954079
"2009-07-06",52.9184,53.212399,51.301498,51.962898,1978291,51.807514
"2009-07-07",52.256901,55.564301,52.256901,55.564301,3840252,55.398148
"2009-07-08",55.123299,56.446301,54.5354,55.1968,2877638,55.031746
"2009-07-09",55.1968,56.152302,54.8293,55.1968,1912983,55.031746
"2009-07-10",55.637798,57.1078,54.6824,54.6824,2516402,54.518883
"2009-07-13",56.446301,57.8428,53.8004,55.637798,3740929,55.471424
"2009-07-14",57.181301,59.459702,57.181301,59.459702,2361296,59.281898
"2009-07-15",63.208099,63.208099,60.047699,60.2682,6226718,60.087978
"2009-07-16",61.003201,62.326099,57.3283,57.916302,3222546,57.743114
"2009-07-17",58.063301,59.827202,58.063301,58.283699,3405545,58.109413
"2009-07-20",58.798199,59.459702,57.3283,57.548801,2259252,57.376713
"2009-07-21",57.695801,61.5177,57.695801,61.5177,3464730,61.333744
"2009-07-22",62.032101,65.780502,62.032101,65.780502,7235592,65.583801
"2009-07-23",66.148003,69.602402,62.914101,66.294998,11252720,66.096756
"2009-07-24",68.352898,68.7939,64.825104,66.294998,3585142,66.096756
"2009-07-27",66.736,67.323997,63.9431,64.898598,1805497,64.704529
"2009-07-28",66.148003,69.381897,66.148003,69.381897,5066819,69.174423
"2009-07-29",69.234901,72.468803,67.691498,69.5289,4890623,69.320984
"2009-07-30",69.5289,71.292801,66.883003,69.5289,3051793,69.320984
"2009-07-31",71.292801,71.292801,68.352898,68.7939,2558580,68.588188
"2009-08-03",69.087898,70.116898,67.838501,68.058998,1861281,67.855484
"2009-08-04",69.087898,69.381897,63.355099,63.355099,3641606,63.165649
"2009-08-05",63.355099,63.649101,59.606701,60.121201,2291906,59.941422
"2009-08-06",60.121201,61.5177,59.092201,60.415199,2056524,60.234539
"2009-08-10",59.974201,62.326099,59.974201,62.105598,1411607,61.919884
"2009-08-11",63.208099,64.898598,63.208099,64.3106,2513001,64.118294
"2009-08-12",64.3106,68.352898,63.355099,66.148003,3233431,65.950203
"2009-08-13",66.883003,67.617996,65.045502,66.148003,3031384,65.950203
"2009-08-14",67.323997,67.471001,64.384102,64.604599,1778965,64.411415
"2009-08-17",64.016602,64.604599,61.738098,61.738098,1372830,61.553482
"2009-08-18",57.548801,61.297199,57.548801,58.798199,1853117,58.622375
"2009-08-19",58.798199,61.738098,58.798199,59.533199,2201427,59.355175
"2009-08-20",59.974201,60.194698,56.5933,59.533199,1757876,59.355175
"2009-08-21",59.533199,61.6646,57.034302,57.4753,1725902,57.303432
"2009-08-24",58.798199,59.533199,58.283699,58.798199,1194594,58.622375
"2009-08-25",58.798199,60.856201,58.063301,59.0187,2051082,58.842216
"2009-08-26",59.533199,59.9007,57.622299,58.798199,2264694,58.622375
"2009-08-27",58.063301,60.2682,58.063301,58.430698,1507528,58.255974
"2009-08-28",60.047699,60.709202,58.945202,59.312698,1916384,59.135334
"2009-08-31",59.533199,59.9007,58.2103,58.724701,1175546,58.549095
"2009-09-01",58.357201,62.326099,58.357201,61.591099,3381734,61.406921
"2009-09-02",60.709202,65.853996,60.709202,65.853996,2860630,65.657074
"2009-09-03",66.883003,69.969902,65.633499,66.515503,8604341,66.316605
"2009-09-04",66.662498,68.058998,65.853996,66.221497,3998760,66.023476
"2009-09-07",67.617996,70.851898,67.029999,70.851898,5365468,70.64003
"2009-09-08",72.468803,73.056801,69.1614,69.234901,7781187,69.02787
"2009-09-09",69.087898,72.3218,68.499901,69.602402,5392679,69.394272
